"population_id","year","mean_temperature","Trend"
169,1963,14.9083335399628,"Fluctuating"
169,1964,14.4666668574015,"Fluctuating"
169,1965,14.9000002543132,"Fluctuating"
169,1966,14.9166669050852,"Fluctuating"
169,1967,14.3416668574015,"Fluctuating"
169,1968,14.3333335717519,"Fluctuating"
169,1969,14.941666841507,"Fluctuating"
169,1970,15.0083336035411,"Fluctuating"
169,1971,14.5916668574015,"Fluctuating"
169,1972,15.100000222524,"Fluctuating"
169,1973,15.5083336035411,"Fluctuating"
169,1974,14.7166668574015,"Fluctuating"
169,1975,14.775000333786,"Fluctuating"
169,1976,15.1750001907349,"Fluctuating"
169,1977,15.1666669845581,"Fluctuating"
169,1978,15.1666671435038,"Fluctuating"
169,1979,15.2833336194356,"Fluctuating"
169,1980,15.6500000158946,"Fluctuating"
169,1981,14.7916669050852,"Fluctuating"
169,1982,15.033333381017,"Fluctuating"
169,1983,15.2250001430511,"Fluctuating"
169,1984,15.0416668256124,"Fluctuating"
169,1985,14.8333335717519,"Fluctuating"
169,1986,15.0750000476837,"Fluctuating"
169,1987,15.3416670163472,"Fluctuating"
169,1988,15.175000111262,"Fluctuating"
169,1989,14.7000002861023,"Fluctuating"
169,1990,15.1666671435038,"Fluctuating"
169,1991,15.3166669209798,"Fluctuating"
169,1992,15.0916669368744,"Fluctuating"
169,1993,15.0583337148031,"Fluctuating"
423,1955,1.3416666785876,"Decreasing"
423,1956,0.624999970197678,"Decreasing"
423,1957,2.09166683008273,"Decreasing"
423,1958,1.1416665862004,"Decreasing"
423,1959,3.05000004172325,"Decreasing"
423,1960,1.8416666785876,"Decreasing"
423,1961,3.00833342658977,"Decreasing"
423,1962,1.04166675607363,"Decreasing"
423,1963,1.26666670540969,"Decreasing"
423,1964,2.02500003576279,"Decreasing"
423,1965,1.15833337108294,"Decreasing"
423,1966,0.77499998609225,"Decreasing"
423,1967,2.32500014205774,"Decreasing"
423,1968,1.55833333730698,"Decreasing"
423,1969,1.33333339293798,"Decreasing"
423,1970,0.791666686534882,"Decreasing"
423,1971,2.21666670342286,"Decreasing"
423,1972,2.59999998907248,"Decreasing"
423,1973,2.57500011722247,"Decreasing"
423,1974,3.01666672031085,"Decreasing"
423,1975,3.6583333859841,"Decreasing"
423,1976,1.45000001291434,"Decreasing"
423,1977,1.69166667759418,"Decreasing"
423,1978,1.19999992847443,"Decreasing"
423,1979,0.908333309615652,"Decreasing"
423,1980,1.10000003377597,"Decreasing"
423,1981,1.25000008443991,"Decreasing"
423,1982,2.14999993642171,"Decreasing"
423,1983,2.65000001589457,"Decreasing"
423,1984,2.45000000794729,"Decreasing"
423,1985,-0.0833333432674408,"Decreasing"
423,1986,1.35833328465621,"Decreasing"
423,1987,0.266666620969772,"Decreasing"
423,1988,2.40833341081937,"Decreasing"
423,1989,3.67500005662441,"Decreasing"
423,1990,3.63333332041899,"Decreasing"
423,1991,2.63333337505658,"Decreasing"
423,1992,3.1500000419716,"Decreasing"
423,1993,2.06666670242945,"Decreasing"
423,1994,2.19999998807907,"Decreasing"
423,1995,2.32500003774961,"Decreasing"
423,1996,1.26666673024495,"Decreasing"
423,1997,2.90000003327926,"Decreasing"
423,1998,2.24166676402092,"Decreasing"
446,1946,NA,"Decreasing"
446,1947,NA,"Decreasing"
446,1948,NA,"Decreasing"
446,1949,NA,"Decreasing"
446,1950,NA,"Decreasing"
446,1951,NA,"Decreasing"
446,1952,NA,"Decreasing"
446,1953,NA,"Decreasing"
446,1954,NA,"Decreasing"
446,1955,NA,"Decreasing"
446,1956,NA,"Decreasing"
446,1957,NA,"Decreasing"
446,1958,NA,"Decreasing"
446,1959,NA,"Decreasing"
446,1960,NA,"Decreasing"
446,1961,NA,"Decreasing"
446,1962,NA,"Decreasing"
446,1963,NA,"Decreasing"
446,1964,NA,"Decreasing"
446,1965,NA,"Decreasing"
446,1966,NA,"Decreasing"
446,1967,NA,"Decreasing"
446,1968,NA,"Decreasing"
446,1969,NA,"Decreasing"
446,1970,NA,"Decreasing"
446,1971,NA,"Decreasing"
446,1972,NA,"Decreasing"
446,1973,NA,"Decreasing"
446,1974,NA,"Decreasing"
446,1975,NA,"Decreasing"
446,1976,NA,"Decreasing"
446,1977,NA,"Decreasing"
446,1978,NA,"Decreasing"
446,1979,NA,"Decreasing"
446,1980,NA,"Decreasing"
446,1981,NA,"Decreasing"
446,1982,NA,"Decreasing"
446,1983,NA,"Decreasing"
446,1984,NA,"Decreasing"
446,1985,NA,"Decreasing"
446,1986,NA,"Decreasing"
446,1987,NA,"Decreasing"
446,1988,NA,"Decreasing"
446,1989,NA,"Decreasing"
446,1990,NA,"Decreasing"
446,1991,NA,"Decreasing"
446,1992,NA,"Decreasing"
446,1993,NA,"Decreasing"
446,1994,NA,"Decreasing"
446,1995,NA,"Decreasing"
446,1996,NA,"Decreasing"
446,1997,NA,"Decreasing"
446,1998,NA,"Decreasing"
446,1999,NA,"Decreasing"
446,2000,NA,"Decreasing"
446,2001,NA,"Decreasing"
446,2002,NA,"Decreasing"
446,2003,NA,"Decreasing"
446,2004,NA,"Decreasing"
456,1955,1.3416666785876,"Decreasing"
456,1956,0.624999970197678,"Decreasing"
456,1957,2.09166683008273,"Decreasing"
456,1958,1.1416665862004,"Decreasing"
456,1959,3.05000004172325,"Decreasing"
456,1960,1.8416666785876,"Decreasing"
456,1961,3.00833342658977,"Decreasing"
456,1962,1.04166675607363,"Decreasing"
456,1963,1.26666670540969,"Decreasing"
456,1964,2.02500003576279,"Decreasing"
456,1965,1.15833337108294,"Decreasing"
456,1966,0.77499998609225,"Decreasing"
456,1967,2.32500014205774,"Decreasing"
456,1968,1.55833333730698,"Decreasing"
456,1969,1.33333339293798,"Decreasing"
456,1970,0.791666686534882,"Decreasing"
456,1971,2.21666670342286,"Decreasing"
456,1972,2.59999998907248,"Decreasing"
456,1973,2.57500011722247,"Decreasing"
456,1974,3.01666672031085,"Decreasing"
456,1975,3.6583333859841,"Decreasing"
456,1976,1.45000001291434,"Decreasing"
456,1977,1.69166667759418,"Decreasing"
456,1978,1.19999992847443,"Decreasing"
456,1979,0.908333309615652,"Decreasing"
456,1980,1.10000003377597,"Decreasing"
456,1981,1.25000008443991,"Decreasing"
456,1982,2.14999993642171,"Decreasing"
456,1983,2.65000001589457,"Decreasing"
456,1984,2.45000000794729,"Decreasing"
456,1985,-0.0833333432674408,"Decreasing"
456,1986,1.35833328465621,"Decreasing"
456,1987,0.266666620969772,"Decreasing"
456,1988,2.40833341081937,"Decreasing"
456,1989,3.67500005662441,"Decreasing"
456,1990,3.63333332041899,"Decreasing"
456,1991,2.63333337505658,"Decreasing"
456,1992,3.1500000419716,"Decreasing"
456,1993,2.06666670242945,"Decreasing"
456,1994,2.19999998807907,"Decreasing"
456,1995,2.32500003774961,"Decreasing"
456,1996,1.26666673024495,"Decreasing"
456,1997,2.90000003327926,"Decreasing"
456,1998,2.24166676402092,"Decreasing"
478,1955,1.3416666785876,"Decreasing"
478,1956,0.624999970197678,"Decreasing"
478,1957,2.09166683008273,"Decreasing"
478,1958,1.1416665862004,"Decreasing"
478,1959,3.05000004172325,"Decreasing"
478,1960,1.8416666785876,"Decreasing"
478,1961,3.00833342658977,"Decreasing"
478,1962,1.04166675607363,"Decreasing"
478,1963,1.26666670540969,"Decreasing"
478,1964,2.02500003576279,"Decreasing"
478,1965,1.15833337108294,"Decreasing"
478,1966,0.77499998609225,"Decreasing"
478,1967,2.32500014205774,"Decreasing"
478,1968,1.55833333730698,"Decreasing"
478,1969,1.33333339293798,"Decreasing"
478,1970,0.791666686534882,"Decreasing"
478,1971,2.21666670342286,"Decreasing"
478,1972,2.59999998907248,"Decreasing"
478,1973,2.57500011722247,"Decreasing"
478,1974,3.01666672031085,"Decreasing"
478,1975,3.6583333859841,"Decreasing"
478,1976,1.45000001291434,"Decreasing"
478,1977,1.69166667759418,"Decreasing"
478,1978,1.19999992847443,"Decreasing"
478,1979,0.908333309615652,"Decreasing"
478,1980,1.10000003377597,"Decreasing"
478,1981,1.25000008443991,"Decreasing"
478,1982,2.14999993642171,"Decreasing"
478,1983,2.65000001589457,"Decreasing"
478,1984,2.45000000794729,"Decreasing"
478,1985,-0.0833333432674408,"Decreasing"
478,1986,1.35833328465621,"Decreasing"
478,1987,0.266666620969772,"Decreasing"
478,1988,2.40833341081937,"Decreasing"
478,1989,3.67500005662441,"Decreasing"
478,1990,3.63333332041899,"Decreasing"
478,1991,2.63333337505658,"Decreasing"
478,1992,3.1500000419716,"Decreasing"
478,1993,2.06666670242945,"Decreasing"
478,1994,2.19999998807907,"Decreasing"
478,1995,2.32500003774961,"Decreasing"
478,1996,1.26666673024495,"Decreasing"
478,1997,2.90000003327926,"Decreasing"
478,1998,2.24166676402092,"Decreasing"
654,1953,8.39166684945424,"Decreasing"
654,1954,8.93333355585734,"Decreasing"
654,1955,9.09166673819224,"Decreasing"
654,1956,9.35000026226044,"Decreasing"
654,1957,8.75000003973643,"Decreasing"
654,1958,8.77500019470851,"Decreasing"
654,1959,8.58333346247673,"Decreasing"
654,1960,8.72500010331472,"Decreasing"
654,1961,8.6750001013279,"Decreasing"
654,1962,9.22500012318293,"Decreasing"
654,1963,8.29166687528292,"Decreasing"
654,1964,8.50000005960464,"Decreasing"
654,1965,8.35000019768874,"Decreasing"
654,1966,8.65000014503797,"Decreasing"
654,1967,8.65833353002866,"Decreasing"
654,1968,8.55833348631859,"Decreasing"
654,1969,8.67500015099843,"Decreasing"
654,1970,9.21666675806046,"Decreasing"
654,1971,9.55833347638448,"Decreasing"
654,1972,8.70000012715658,"Decreasing"
654,1973,9.00833346446355,"Decreasing"
654,1974,9.02500013510386,"Decreasing"
654,1975,9.05000013113022,"Decreasing"
654,1976,8.2416667441527,"Decreasing"
654,1977,8.25833346446355,"Decreasing"
654,1978,9.2000001569589,"Decreasing"
654,1979,8.92500019073486,"Decreasing"
654,1980,8.82500008742015,"Decreasing"
654,1981,9.175000111262,"Decreasing"
654,1982,8.54166679581006,"Decreasing"
654,1983,8.39166677991549,"Decreasing"
654,1984,9.07500006755193,"Decreasing"
654,1985,9.27500019470851,"Decreasing"
654,1986,9.18333353598913,"Decreasing"
654,1987,9.19166682163874,"Decreasing"
654,1988,9.18333337704341,"Decreasing"
654,1989,9.35000025232633,"Decreasing"
654,1990,9.25833342472712,"Decreasing"
654,1991,8.46666683753332,"Decreasing"
654,1992,7.84166682759921,"Decreasing"
679,1973,24.4166671435038,"Increasing"
679,1974,24.0750006039937,"Increasing"
679,1975,24.1250004768372,"Increasing"
679,1976,24.1333336830139,"Increasing"
679,1977,24.466667175293,"Increasing"
679,1978,24.4416672388713,"Increasing"
679,1979,24.5166670481364,"Increasing"
679,1980,24.725000222524,"Increasing"
679,1981,25.0583338737488,"Increasing"
679,1982,24.950000445048,"Increasing"
679,1983,25.1583337783813,"Increasing"
679,1984,24.9916671117147,"Increasing"
679,1985,24.7916668256124,"Increasing"
679,1986,25.0583337148031,"Increasing"
679,1987,25.4750003814697,"Increasing"
679,1988,25.0083336830139,"Increasing"
679,1989,24.1666669845581,"Increasing"
679,1990,25.0000003178914,"Increasing"
679,1991,24.6250001589457,"Increasing"
679,1992,24.5916668574015,"Increasing"
679,1993,24.7916669845581,"Increasing"
679,1994,24.550000667572,"Increasing"
679,1995,25.0666670799255,"Increasing"
679,1996,24.6750003496806,"Increasing"
679,1997,24.7750005722046,"Increasing"
679,1998,24.9333340326945,"Increasing"
679,1999,24.800000667572,"Increasing"
679,2000,25.25,"Increasing"
679,2001,25.4583336512248,"Increasing"
679,2002,25.8500003814697,"Increasing"
679,2003,25.7166668574015,"Increasing"
679,2004,25.8083338737488,"Increasing"
1011,1941,18.066666841507,"Decreasing"
1011,1942,18.0833334128062,"Decreasing"
1011,1943,18.1666669845581,"Decreasing"
1011,1944,17.6500005722046,"Decreasing"
1011,1945,17.7833334604899,"Decreasing"
1011,1946,18.0000001589457,"Decreasing"
1011,1947,18.0250005722046,"Decreasing"
1011,1948,18.1000001430511,"Decreasing"
1011,1949,17.8166671593984,"Decreasing"
1011,1950,17.9666670958201,"Decreasing"
1011,1951,17.8916669686635,"Decreasing"
1011,1952,17.8250002861023,"Decreasing"
1011,1953,17.9833336671193,"Decreasing"
1011,1954,18.4583335717519,"Decreasing"
1011,1955,17.8000004291534,"Decreasing"
1011,1956,18.1083335081736,"Decreasing"
1011,1957,18.3333335717519,"Decreasing"
1011,1958,17.9666670958201,"Decreasing"
1011,1959,17.8250002861023,"Decreasing"
1011,1960,17.7000002066294,"Decreasing"
1011,1961,17.7333336671193,"Decreasing"
1011,1962,18.2083336512248,"Decreasing"
1011,1963,18.0666669209798,"Decreasing"
1011,1964,17.1750005880992,"Decreasing"
1011,1965,17.6750005880992,"Decreasing"
1011,1966,17.3500003019969,"Decreasing"
1011,1967,17.6416669686635,"Decreasing"
1011,1968,17.1250003178914,"Decreasing"
1011,1969,17.800000111262,"Decreasing"
1011,1970,17.3333337306976,"Decreasing"
1011,1971,17.2500004768372,"Decreasing"
1011,1972,18.1083334287008,"Decreasing"
1011,1973,17.1000003814697,"Decreasing"
1011,1974,17.4166667461395,"Decreasing"
1011,1975,16.9000004927317,"Decreasing"
1011,1976,16.7500003178914,"Decreasing"
1011,1977,17.1250001589457,"Decreasing"
1011,1978,17.2250001430511,"Decreasing"
1011,1979,16.8583335081736,"Decreasing"
1011,1980,17.5750005245209,"Decreasing"
1011,1981,17.6750002702077,"Decreasing"
1011,1982,17.7833333015442,"Decreasing"
1011,1983,17.4416671593984,"Decreasing"
1011,1984,17.5833335717519,"Decreasing"
1011,1985,17.6666669050852,"Decreasing"
1041,1945,17.7833334604899,"Decreasing"
1041,1946,18.0000001589457,"Decreasing"
1041,1947,18.0250005722046,"Decreasing"
1041,1948,18.1000001430511,"Decreasing"
1041,1949,17.8166671593984,"Decreasing"
1041,1950,17.9666670958201,"Decreasing"
1041,1951,17.8916669686635,"Decreasing"
1041,1952,17.8250002861023,"Decreasing"
1041,1953,17.9833336671193,"Decreasing"
1041,1954,18.4583335717519,"Decreasing"
1041,1955,17.8000004291534,"Decreasing"
1041,1956,18.1083335081736,"Decreasing"
1041,1957,18.3333335717519,"Decreasing"
1041,1958,17.9666670958201,"Decreasing"
1041,1959,17.8250002861023,"Decreasing"
1041,1960,17.7000002066294,"Decreasing"
1041,1961,17.7333336671193,"Decreasing"
1041,1962,18.2083336512248,"Decreasing"
1041,1963,18.0666669209798,"Decreasing"
1041,1964,17.1750005880992,"Decreasing"
1041,1965,17.6750005880992,"Decreasing"
1041,1966,17.3500003019969,"Decreasing"
1041,1967,17.6416669686635,"Decreasing"
1041,1968,17.1250003178914,"Decreasing"
1041,1969,17.800000111262,"Decreasing"
1041,1970,17.3333337306976,"Decreasing"
1041,1971,17.2500004768372,"Decreasing"
1041,1972,18.1083334287008,"Decreasing"
1041,1973,17.1000003814697,"Decreasing"
1041,1974,17.4166667461395,"Decreasing"
1041,1975,16.9000004927317,"Decreasing"
1041,1976,16.7500003178914,"Decreasing"
1041,1977,17.1250001589457,"Decreasing"
1041,1978,17.2250001430511,"Decreasing"
1041,1979,16.8583335081736,"Decreasing"
1041,1980,17.5750005245209,"Decreasing"
1041,1981,17.6750002702077,"Decreasing"
1041,1982,17.7833333015442,"Decreasing"
1041,1983,17.4416671593984,"Decreasing"
1041,1984,17.5833335717519,"Decreasing"
1041,1985,17.6666669050852,"Decreasing"
1162,1950,7.31666684150696,"Decreasing"
1162,1951,6.90000016738971,"Decreasing"
1162,1952,6.70000025629997,"Decreasing"
1162,1953,6.82500004395843,"Decreasing"
1162,1954,6.07500009735425,"Decreasing"
1162,1955,6.166666743656,"Decreasing"
1162,1956,5.52500014007092,"Decreasing"
1162,1957,6.70000011722247,"Decreasing"
1162,1958,6.66666678587596,"Decreasing"
1162,1959,7.25000030795733,"Decreasing"
1162,1960,6.75833341976007,"Decreasing"
1162,1961,7.54166686534882,"Decreasing"
1162,1962,5.75833343962828,"Decreasing"
1162,1963,5.50000007947286,"Decreasing"
1162,1964,6.70000007127722,"Decreasing"
1162,1965,5.89166676998138,"Decreasing"
1162,1966,6.98333348023395,"Decreasing"
1162,1967,6.91666669646899,"Decreasing"
1162,1968,6.39166683331132,"Decreasing"
1162,1969,6.10000018278758,"Decreasing"
1162,1970,6.20000006755193,"Decreasing"
1162,1971,6.41666681071122,"Decreasing"
1162,1972,6.05000008642673,"Decreasing"
1162,1973,6.2583334594965,"Decreasing"
1162,1974,7.08333341280619,"Decreasing"
1162,1975,6.80000005165736,"Decreasing"
1162,1976,6.83333355685075,"Decreasing"
1162,1977,7.00833344956239,"Decreasing"
1162,1978,6.02500008729597,"Decreasing"
1162,1979,6.65000008543332,"Decreasing"
1162,1980,5.95000017682711,"Decreasing"
1162,1981,6.68333343664805,"Decreasing"
1162,1982,7.23333335419496,"Decreasing"
1162,1983,7.29166685541471,"Decreasing"
1162,1984,6.34166681269805,"Decreasing"
1162,1985,6.08333354070783,"Decreasing"
1162,1986,6.47500014677644,"Decreasing"
1162,1987,6.33333343081176,"Decreasing"
1162,1988,7.42500006159147,"Decreasing"
1162,1989,7.61666679382324,"Decreasing"
1162,1990,7.80000014106433,"Decreasing"
1162,1991,6.72500011324883,"Decreasing"
1162,1992,7.57500027120113,"Decreasing"
1162,1993,7.04166683927178,"Decreasing"
1162,1994,8.4250000435859,"Decreasing"
1162,1995,7.31666679183642,"Decreasing"
1162,1996,6.14166669857999,"Decreasing"
1162,1997,7.45000021656354,"Decreasing"
1172,1954,5.48333338399728,"Increasing"
1172,1955,5.60833346347014,"Increasing"
1172,1956,5.21666674998899,"Increasing"
1172,1957,6.63333334525426,"Increasing"
1172,1958,6.45833343205353,"Increasing"
1172,1959,6.675000111262,"Increasing"
1172,1960,6.38333342969418,"Increasing"
1172,1961,7.05833351612091,"Increasing"
1172,1962,5.35833339889844,"Increasing"
1172,1963,5.4666667530934,"Increasing"
1172,1964,6.10833345850309,"Increasing"
1172,1965,5.62500015708307,"Increasing"
1172,1966,6.89166672031085,"Increasing"
1172,1967,6.88333342472712,"Increasing"
1172,1968,6.34166684250037,"Increasing"
1172,1969,5.95833350221316,"Increasing"
1172,1970,5.92500012119611,"Increasing"
1172,1971,6.3666667342186,"Increasing"
1172,1972,6.02500013696651,"Increasing"
1172,1973,6.18333346148332,"Increasing"
1172,1974,6.89166679978371,"Increasing"
1172,1975,6.80000018576781,"Increasing"
1172,1976,6.32500010728836,"Increasing"
1172,1977,6.90000020960967,"Increasing"
1172,1978,5.85000011324883,"Increasing"
1172,1979,6.24166676402092,"Increasing"
1172,1980,5.54166673868895,"Increasing"
1172,1981,6.49166671435038,"Increasing"
1172,1982,6.85000006854534,"Increasing"
1172,1983,7.16666686534882,"Increasing"
1172,1984,6.00000012293458,"Increasing"
1172,1985,5.68333332240582,"Increasing"
1172,1986,6.25833340982596,"Increasing"
1172,1987,5.93333350432416,"Increasing"
1172,1988,7.15833341578643,"Increasing"
1172,1989,7.4500002078712,"Increasing"
1172,1990,7.37500022848447,"Increasing"
1172,1991,6.3333335518837,"Increasing"
1172,1992,7.65833342758318,"Increasing"
1172,1993,6.88333347191413,"Increasing"
1172,1994,8.15833347042402,"Increasing"
1172,1995,7.02500006308158,"Increasing"
1172,1996,5.61666674415271,"Increasing"
1172,1997,6.85000012504558,"Increasing"
1172,1998,7.11666679133972,"Increasing"
1172,1999,7.15833350519339,"Increasing"
1172,2000,8.0833335618178,"Increasing"
1172,2001,6.9916667987903,"Increasing"
1172,2002,7.75000002980232,"Increasing"
1176,1954,5.48333338399728,"Increasing"
1176,1955,5.60833346347014,"Increasing"
1176,1956,5.21666674998899,"Increasing"
1176,1957,6.63333334525426,"Increasing"
1176,1958,6.45833343205353,"Increasing"
1176,1959,6.675000111262,"Increasing"
1176,1960,6.38333342969418,"Increasing"
1176,1961,7.05833351612091,"Increasing"
1176,1962,5.35833339889844,"Increasing"
1176,1963,5.4666667530934,"Increasing"
1176,1964,6.10833345850309,"Increasing"
1176,1965,5.62500015708307,"Increasing"
1176,1966,6.89166672031085,"Increasing"
1176,1967,6.88333342472712,"Increasing"
1176,1968,6.34166684250037,"Increasing"
1176,1969,5.95833350221316,"Increasing"
1176,1970,5.92500012119611,"Increasing"
1176,1971,6.3666667342186,"Increasing"
1176,1972,6.02500013696651,"Increasing"
1176,1973,6.18333346148332,"Increasing"
1176,1974,6.89166679978371,"Increasing"
1176,1975,6.80000018576781,"Increasing"
1176,1976,6.32500010728836,"Increasing"
1176,1977,6.90000020960967,"Increasing"
1176,1978,5.85000011324883,"Increasing"
1176,1979,6.24166676402092,"Increasing"
1176,1980,5.54166673868895,"Increasing"
1176,1981,6.49166671435038,"Increasing"
1176,1982,6.85000006854534,"Increasing"
1176,1983,7.16666686534882,"Increasing"
1176,1984,6.00000012293458,"Increasing"
1176,1985,5.68333332240582,"Increasing"
1176,1986,6.25833340982596,"Increasing"
1176,1987,5.93333350432416,"Increasing"
1176,1988,7.15833341578643,"Increasing"
1176,1989,7.4500002078712,"Increasing"
1176,1990,7.37500022848447,"Increasing"
1176,1991,6.3333335518837,"Increasing"
1176,1992,7.65833342758318,"Increasing"
1176,1993,6.88333347191413,"Increasing"
1176,1994,8.15833347042402,"Increasing"
1176,1995,7.02500006308158,"Increasing"
1176,1996,5.61666674415271,"Increasing"
1176,1997,6.85000012504558,"Increasing"
1176,1998,7.11666679133972,"Increasing"
1176,1999,7.15833350519339,"Increasing"
1176,2000,8.0833335618178,"Increasing"
1176,2001,6.9916667987903,"Increasing"
1176,2002,7.75000002980232,"Increasing"
1300,1973,NA,"Increasing"
1300,1974,NA,"Increasing"
1300,1975,NA,"Increasing"
1300,1976,NA,"Increasing"
1300,1977,NA,"Increasing"
1300,1978,NA,"Increasing"
1300,1979,NA,"Increasing"
1300,1980,NA,"Increasing"
1300,1981,NA,"Increasing"
1300,1982,NA,"Increasing"
1300,1983,NA,"Increasing"
1300,1984,NA,"Increasing"
1300,1985,NA,"Increasing"
1300,1986,NA,"Increasing"
1300,1987,NA,"Increasing"
1300,1988,NA,"Increasing"
1300,1989,NA,"Increasing"
1300,1990,NA,"Increasing"
1300,1991,NA,"Increasing"
1300,1992,NA,"Increasing"
1300,1993,NA,"Increasing"
1300,1994,NA,"Increasing"
1300,1995,NA,"Increasing"
1300,1996,NA,"Increasing"
1300,1997,NA,"Increasing"
1300,1998,NA,"Increasing"
1300,1999,NA,"Increasing"
1300,2000,NA,"Increasing"
1300,2001,NA,"Increasing"
1300,2002,NA,"Increasing"
1626,1968,8.65000030522545,"Increasing"
1626,1969,8.17500025033951,"Increasing"
1626,1970,8.10000013808409,"Increasing"
1626,1971,8.97500029702981,"Increasing"
1626,1972,8.23333344856898,"Increasing"
1626,1973,8.69166686137517,"Increasing"
1626,1974,9.20000016689301,"Increasing"
1626,1975,9.39166685938835,"Increasing"
1626,1976,8.71666696419319,"Increasing"
1626,1977,8.94166691104571,"Increasing"
1626,1978,8.2833334505558,"Increasing"
1626,1979,7.79166686534882,"Increasing"
1626,1980,8.07500000794729,"Increasing"
1626,1981,8.51666692396005,"Increasing"
1626,1982,9.30833342174689,"Increasing"
1626,1983,9.5000000372529,"Increasing"
1626,1984,8.53333340585232,"Increasing"
1626,1985,7.7833334505558,"Increasing"
1626,1986,8.20000017186006,"Increasing"
1626,1987,7.68333360056082,"Increasing"
1626,1988,9.53333361943563,"Increasing"
1626,1989,10.0750002264977,"Increasing"
1626,1990,10.1833335558573,"Increasing"
1626,1991,8.90000004569689,"Increasing"
1626,1992,9.89166676998138,"Increasing"
1626,1993,8.68333347638448,"Increasing"
1626,1994,9.85000024611751,"Increasing"
1626,1995,9.35000010331472,"Increasing"
1626,1996,7.4333334962527,"Increasing"
1626,1997,9.23333356777827,"Increasing"
1626,1998,9.46666697661082,"Increasing"
1626,1999,10.1166668434938,"Increasing"
1707,1971,8.70833358168602,"Decreasing"
1707,1972,8.68333347638448,"Decreasing"
1707,1973,8.92500020066897,"Decreasing"
1707,1974,9.15000013510386,"Decreasing"
1707,1975,9.75833350419998,"Decreasing"
1707,1976,8.06666680922111,"Decreasing"
1707,1977,8.39166676811874,"Decreasing"
1707,1978,8.04166677594185,"Decreasing"
1707,1979,7.48333348830541,"Decreasing"
1707,1980,7.84166696170966,"Decreasing"
1707,1981,8.18333339691162,"Decreasing"
1707,1982,8.74166684535643,"Decreasing"
1707,1983,9.20833337803682,"Decreasing"
1707,1984,8.7416667441527,"Decreasing"
1707,1985,7.10000028212865,"Decreasing"
1707,1986,7.86666682362556,"Decreasing"
1707,1987,7.06666673533618,"Decreasing"
1707,1988,9.05000015099843,"Decreasing"
1707,1989,10.0416667461395,"Decreasing"
1707,1990,10.1916667222977,"Decreasing"
1707,1991,9.05833362042904,"Decreasing"
1707,1992,9.75000001986822,"Decreasing"
1707,1993,8.61666681369146,"Decreasing"
1707,1994,9.35000024735928,"Decreasing"
1707,1995,9.10833337406317,"Decreasing"
1707,1996,7.69166661798954,"Decreasing"
1707,1997,9.23333348333836,"Decreasing"
1707,1998,8.88333345452944,"Decreasing"
1707,1999,9.72500022252401,"Decreasing"
1707,2000,10.1333336631457,"Decreasing"
1723,1955,3.28333330899477,"Decreasing"
1723,1956,2.50833337505658,"Decreasing"
1723,1957,4.03333349650105,"Decreasing"
1723,1958,3.0833334090809,"Decreasing"
1723,1959,5.05833343292276,"Decreasing"
1723,1960,3.8250000141561,"Decreasing"
1723,1961,5.11666676402092,"Decreasing"
1723,1962,3.17499998211861,"Decreasing"
1723,1963,3.33333327993751,"Decreasing"
1723,1964,4.09166671025256,"Decreasing"
1723,1965,3.26666675011317,"Decreasing"
1723,1966,2.83333333333333,"Decreasing"
1723,1967,4.37500005960464,"Decreasing"
1723,1968,3.74166675905387,"Decreasing"
1723,1969,3.45833350221316,"Decreasing"
1723,1970,2.89166665698091,"Decreasing"
1723,1971,4.19166666269302,"Decreasing"
1723,1972,4.71666665871938,"Decreasing"
1723,1973,4.59166672825813,"Decreasing"
1723,1974,5.07500003278255,"Decreasing"
1723,1975,5.62500019868215,"Decreasing"
1723,1976,3.39166676811874,"Decreasing"
1723,1977,3.63333348184824,"Decreasing"
1723,1978,3.07499998311202,"Decreasing"
1723,1979,2.9916667342186,"Decreasing"
1723,1980,3.09166673819224,"Decreasing"
1723,1981,3.25000006953875,"Decreasing"
1723,1982,4.15000001589457,"Decreasing"
1723,1983,4.56666677196821,"Decreasing"
1723,1984,4.53333339095116,"Decreasing"
1723,1985,1.93333332551022,"Decreasing"
1723,1986,3.27500009536743,"Decreasing"
1723,1987,2.21666666679084,"Decreasing"
1723,1988,4.37500007947286,"Decreasing"
1723,1989,5.63333350792527,"Decreasing"
1723,1990,5.63333336512248,"Decreasing"
1723,1991,4.674999995778,"Decreasing"
1723,1992,5.15833338101705,"Decreasing"
1723,1993,4.23333349327246,"Decreasing"
1723,1994,4.20833332526187,"Decreasing"
1723,1995,4.37500007947286,"Decreasing"
1723,1996,3.38333344087005,"Decreasing"
1723,1997,4.92499995728334,"Decreasing"
1723,1998,4.15000002582868,"Decreasing"
1769,1966,8.19166684150696,"Decreasing"
1769,1967,8.60833336909612,"Decreasing"
1769,1968,8.20000003774961,"Decreasing"
1769,1969,8.10000004867713,"Decreasing"
1769,1970,8.25833342472712,"Decreasing"
1769,1971,8.9416667620341,"Decreasing"
1769,1972,8.43333341677984,"Decreasing"
1769,1973,8.43333333730698,"Decreasing"
1769,1974,8.61666683355967,"Decreasing"
1769,1975,8.83333345254262,"Decreasing"
1769,1976,8.85000024239222,"Decreasing"
1769,1977,8.28333350022634,"Decreasing"
1769,1978,8.22500009338061,"Decreasing"
1769,1979,7.6916666906327,"Decreasing"
1769,1980,8.41666676600774,"Decreasing"
